Date,Geo,Confirmed,Deaths,Recovered,Hospitalizations,ICU,Tested,Positivity,Vaccinated,Vaccinated 2,Vac Distributed,Total variants,Variant B.1.1.7,Variant B.1.351,Variant P.1,Variant Nigeria,Variant unknown,Variant B.1.617,Variant B.1.1.529,Vaccinated 1,Vaccinated 3
2020-09-16,Montréal,30667,3476,26170,0,0,292738,1.79,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-17,Montréal,30963,3476,26231,0,0,296002,1.48,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-18,Montréal,31021,3476,26295,0,0,299386,1.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-19,Montréal,31149,3476,26376,0,0,303795,1.96,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-20,Montréal,31309,3476,26469,0,0,306590,2.77,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-21,Montréal,31528,3476,26573,0,0,310040,2.62,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-22,Montréal,31670,3476,26689,0,0,312921,2.74,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-23,Montréal,31816,3477,26768,0,0,316386,2.65,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-24,Montréal,32063,3477,26840,0,0,320178,3.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-25,Montréal,32292,3478,26941,0,0,323912,3.37,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-26,Montréal,32564,3478,27064,0,0,327303,3.95,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-27,Montréal,32939,3478,27207,0,0,330780,4.47,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-28,Montréal,33184,3478,27370,0,0,333623,4.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-29,Montréal,33418,3479,27502,0,0,336995,4.51,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-09-30,Montréal,33736,3480,27633,0,0,340796,4.23,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-01,Montréal,34055,3481,27799,0,0,344462,3.95,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-02,Montréal,34412,3482,28020,0,0,348083,4.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-03,Montréal,34823,3482,28304,0,0,351895,5.33,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-04,Montréal,35167,3483,28594,0,0,354801,4.45,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-05,Montréal,35496,3484,28914,0,0,357728,4.98,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-06,Montréal,35938,3487,29231,0,0,360524,4.38,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-07,Montréal,36207,3487,29946,0,0,364125,3.75,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-08,Montréal,36497,3490,30265,0,0,367089,3.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-09,Montréal,36842,3493,30584,0,0,370479,3.85,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-10,Montréal,37119,3495,30975,0,0,372744,4.17,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-11,Montréal,37355,3495,31365,0,0,375090,5.19,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-12,Montréal,37664,3495,31698,0,0,377196,5.37,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-13,Montréal,37942,3495,31698,0,0,378951,4.42,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-14,Montréal,38131,3498,32254,0,0,381253,4.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-15,Montréal,38427,3501,32505,0,0,383453,3.92,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-16,Montréal,38677,3506,32806,0,0,385754,3.98,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-17,Montréal,38968,3507,33131,0,0,387765,5.27,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-18,Montréal,39203,3507,33427,0,0,389596,4.55,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-19,Montréal,39396,3507,33709,0,0,391222,5.58,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-20,Montréal,39712,3516,34005,0,0,392958,4.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-21,Montréal,39935,3513,34199,0,0,395443,4.69,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-22,Montréal,40233,3513,34372,0,0,397562,4.25,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-23,Montréal,40470,3514,34547,0,0,399874,3.51,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-24,Montréal,40723,3514,34808,0,0,401931,3.76,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-25,Montréal,40869,3515,35028,0,0,403855,4.86,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-26,Montréal,41076,3515,35302,0,0,405663,5.66,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-27,Montréal,41395,3518,35586,0,0,407203,4.39,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-28,Montréal,41649,3521,35804,0,0,409373,4.16,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-29,Montréal,41894,3526,35994,0,0,411359,3.3,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-30,Montréal,42171,3527,36345,0,0,413538,3.13,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-10-31,Montréal,42404,3529,36607,0,0,415426,3.66,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-01,Montréal,42651,3529,36846,0,0,417293,4.82,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-02,Montréal,42875,3529,37076,0,0,418868,4.65,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-03,Montréal,43084,3535,37311,0,0,420287,4.38,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-04,Montréal,43289,3538,37525,0,0,422229,4.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-05,Montréal,43550,3541,37726,0,0,424277,4.06,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-06,Montréal,43837,3544,38014,0,0,426340,4.4,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-07,Montréal,44123,3547,38236,0,0,428201,4.68,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-08,Montréal,44431,3547,38458,0,0,430043,5.44,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-09,Montréal,44716,3548,38646,0,0,431684,5.48,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-10,Montréal,44969,3553,38891,0,0,433393,6.67,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-11,Montréal,45287,3554,39068,0,0,435280,4.99,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-12,Montréal,45612,3562,39246,0,0,437295,4.83,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-13,Montréal,45929,3566,39491,0,0,439352,4.23,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-14,Montréal,46270,3568,39745,0,0,441585,4.79,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-15,Montréal,46583,3568,40068,0,0,443517,4.84,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-16,Montréal,46868,3570,40346,0,0,445233,5.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-17,Montréal,47135,3577,40611,0,0,446852,5.24,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-18,Montréal,47415,3579,40846,0,0,448840,3.76,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-19,Montréal,47615,3586,41128,0,0,450805,3.76,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-20,Montréal,47909,3589,41469,0,0,452658,3.95,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-21,Montréal,48165,3591,41813,0,0,454660,3.71,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-22,Montréal,48451,3591,42123,0,0,456462,4.28,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-23,Montréal,48745,3595,42453,0,0,458174,6.25,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-24,Montréal,49029,3596,42734,0,0,459471,6.19,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-25,Montréal,49248,3600,42957,0,0,461379,4.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-26,Montréal,49584,3600,42957,0,0,463495,4.51,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-27,Montréal,49890,3610,43483,0,0,465331,5.3,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-28,Montréal,50319,3618,43766,0,0,467220,5.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-29,Montréal,50756,3621,44058,0,0,468987,5.49,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-11-30,Montréal,51156,3621,44299,0,0,470672,7.64,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-01,Montréal,51462,3628,44543,0,0,472303,7.22,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-02,Montréal,51848,3641,44802,0,0,474237,6.59,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-03,Montréal,52221,3649,45031,0,0,476196,5.71,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-04,Montréal,52674,3654,45346,0,0,478684,5.71,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-05,Montréal,53304,3666,45644,0,0,480799,6.2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-06,Montréal,53818,3670,45985,0,0,483056,7.31,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-07,Montréal,54290,3673,46377,0,0,485287,7.15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-08,Montréal,54782,3677,46694,0,0,487015,7.13,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-09,Montréal,55260,3682,47020,0,0,489397,6.86,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-10,Montréal,55908,3688,47346,0,0,491939,6.7,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-11,Montréal,56420,3700,47852,0,0,494521,6.75,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-12,Montréal,57073,3707,48353,0,0,497112,6.03,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-13,Montréal,57821,3708,48812,0,0,499472,7.93,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-14,Montréal,58373,3708,49256,0,0,501667,8.54,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
2020-12-15,Montréal,58913,3725,49753,0,0,503827,8.79,143,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,143,0.0
2020-12-16,Montréal,59539,3731,50149,0,0,506260,6.83,519,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,519,0.0
2020-12-17,Montréal,60100,3731,50573,0,0,508628,7.67,833,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,833,0.0
2020-12-18,Montréal,60709,3741,51156,0,0,511893,7.21,1128,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1128,0.0
2020-12-19,Montréal,61334,3749,51822,0,0,514678,7.64,1272,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1272,0.0
2020-12-20,Montréal,62120,3749,52424,0,0,517054,8.35,1355,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1355,0.0
2020-12-21,Montréal,62828,3761,53007,0,0,519574,8.37,1435,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1435,0.0
2020-12-22,Montréal,63721,3764,53606,0,0,522026,8.42,1755,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1755,0.0
2020-12-23,Montréal,64520,3788,54147,0,0,524557,7.4,2332,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2332,0.0
2020-12-24,Montréal,65412,3788,54756,0,0,527132,7.3,2809,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2809,0.0
2020-12-25,Montréal,65412,3788,54756,0,0,529720,8.9,2993,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2993,0.0
2020-12-26,Montréal,66791,3788,54756,0,0,531424,10.45,2993,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2993,0.0
2020-12-27,Montréal,67734,3788,54756,0,0,533168,14.05,3212,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3212,0.0
2020-12-28,Montréal,68680,3826,57649,0,0,534706,13.22,3412,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3412,0.0
2020-12-29,Montréal,69648,3840,58394,0,0,535956,12.6,3998,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3998,0.0
2020-12-30,Montréal,70402,3847,59061,0,0,537847,11.89,4549,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4549,0.0
2020-12-31,Montréal,71826,3862,59710,0,0,539805,10.21,5110,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5110,0.0
2021-01-01,Montréal,72762,3862,59710,0,0,541324,10.97,5146,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5146,0.0
2021-01-02,Montréal,72762,3862,59710,0,0,542852,12.78,5152,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5152,0.0
2021-01-03,Montréal,74062,3886,59710,0,0,544230,13.24,5168,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5168,0.0
2021-01-04,Montréal,75190,3895,62903,0,0,545838,13.94,5181,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5181,0.0
2021-01-05,Montréal,75980,3907,63413,0,0,547314,12.82,5754,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5754,0.0
2021-01-06,Montréal,76826,3923,64135,0,0,549107,9.66,7648,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7648,0.0
2021-01-07,Montréal,77697,3947,64787,0,0,551021,9.43,10390,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,10389,0.0
2021-01-08,Montréal,78534,3958,66005,0,0,553129,10.57,14516,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,14515,0.0
2021-01-09,Montréal,80065,3967,67111,0,0,555062,10.08,18303,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,18301,0.0
2021-01-10,Montréal,81136,3977,68141,0,0,556674,10.66,20342,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,20340,0.0
2021-01-11,Montréal,81886,3983,68838,0,0,558325,11.93,21754,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21751,0.0
2021-01-12,Montréal,82483,3992,69509,0,0,559580,10.95,23368,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,23364,0.0
2021-01-13,Montréal,83210,4001,70341,0,0,561246,8.95,24480,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,24474,0.0
2021-01-14,Montréal,84021,4023,71148,0,0,562921,7.38,25796,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,25790,0.0
2021-01-15,Montréal,84781,4049,72300,0,0,564858,8.3,27710,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,27703,0.0
2021-01-16,Montréal,85739,4074,73268,0,0,566832,8.28,29490,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,29482,0.0
2021-01-17,Montréal,86493,4084,74198,0,0,568751,8.51,30630,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,30619,0.0
2021-01-18,Montréal,87139,4095,75054,0,0,570129,8.72,31573,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,31561,0.0
2021-01-19,Montréal,87618,4114,75918,0,0,571541,9.47,32668,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,32651,0.0
2021-01-20,Montréal,88247,4131,76688,0,0,573458,6.96,33997,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,33979,0.0
2021-01-21,Montréal,88926,4151,77358,0,0,575198,7.25,35583,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,35564,0.0
2021-01-22,Montréal,89607,4182,78084,0,0,577416,6.05,37551,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,37528,0.0
2021-01-23,Montréal,90276,4220,78777,0,0,579138,6.52,39746,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,39720,0.0
2021-01-24,Montréal,90856,4231,79549,0,0,581023,6.78,41017,30,nan,nan,nan,nan,nan,nan,nan,nan,nan,40987,0.0
2021-01-25,Montréal,91334,4248,80201,0,0,582510,8.17,41412,31,nan,nan,nan,nan,nan,nan,nan,nan,nan,41381,0.0
2021-01-26,Montréal,91813,4268,80941,0,0,584130,6.95,42042,35,nan,nan,nan,nan,nan,nan,nan,nan,nan,42007,0.0
2021-01-27,Montréal,92364,4274,81434,0,0,586234,5.83,42845,62,nan,nan,nan,nan,nan,nan,nan,nan,nan,42783,0.0
2021-01-28,Montréal,92910,4285,82040,0,0,588351,5.29,43560,72,nan,nan,nan,nan,nan,nan,nan,nan,nan,43488,0.0
2021-01-29,Montréal,93447,4298,82796,0,0,590577,5.68,44448,105,nan,nan,nan,nan,nan,nan,nan,nan,nan,44343,0.0
2021-01-30,Montréal,94024,4308,83469,0,0,592496,5.79,44675,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,44552,0.0
2021-01-31,Montréal,94520,4316,84092,0,0,594551,6.93,44740,157,nan,nan,nan,nan,nan,nan,nan,nan,nan,44583,0.0
2021-02-01,Montréal,94863,4327,84669,0,0,596155,7.04,44765,173,nan,nan,nan,nan,nan,nan,nan,nan,nan,44592,0.0
2021-02-02,Montréal,95399,4333,85239,0,0,597594,6.82,44814,201,nan,nan,nan,nan,nan,nan,nan,nan,nan,44613,0.0
2021-02-03,Montréal,95893,4340,85715,0,0,599711,6.09,44948,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,44683,0.0
2021-02-04,Montréal,96425,4351,86164,0,0,601731,5.83,47228,312,nan,nan,nan,nan,nan,nan,nan,nan,nan,46916,0.0
2021-02-05,Montréal,96914,4361,86874,0,0,603747,5.11,50676,335,nan,nan,nan,nan,nan,nan,nan,nan,nan,50341,0.0
2021-02-06,Montréal,97519,4365,87464,0,0,605940,6.33,54195,370,nan,nan,nan,nan,nan,nan,nan,nan,nan,53825,0.0
2021-02-07,Montréal,97995,4378,88011,0,0,607717,7.21,55715,385,nan,nan,nan,nan,nan,nan,nan,nan,nan,55330,0.0
2021-02-08,Montréal,98388,4383,88546,0,0,609177,7.2,56166,389,nan,nan,nan,nan,nan,nan,nan,nan,nan,55777,0.0
2021-02-09,Montréal,98769,4395,89070,0,0,610363,6.56,57357,417,nan,nan,nan,nan,nan,nan,nan,nan,nan,56940,0.0
2021-02-10,Montréal,99268,4406,89447,0,0,612394,4.71,57910,436,nan,nan,nan,nan,nan,nan,nan,nan,nan,57474,0.0
2021-02-11,Montréal,99771,4424,89937,0,0,614394,6.6,59100,461,nan,nan,nan,nan,nan,nan,nan,nan,nan,58639,0.0
2021-02-12,Montréal,100203,4434,90585,0,0,616522,5.02,60944,490,nan,nan,nan,nan,nan,nan,nan,nan,nan,60454,0.0
2021-02-13,Montréal,100680,4441,91126,0,0,618681,5.46,62830,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,62316,0.0
2021-02-14,Montréal,101077,4443,91648,0,0,620676,5.05,62909,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,62387,0.0
2021-02-15,Montréal,101393,4449,92180,0,0,622102,6.6,62967,528,nan,nan,nan,nan,nan,nan,nan,nan,nan,62439,0.0
2021-02-16,Montréal,101721,4456,92668,0,0,623525,5.73,63823,543,nan,nan,nan,nan,nan,nan,nan,nan,nan,63280,0.0
2021-02-17,Montréal,102103,4461,93079,0,0,625407,4.6,64013,569,nan,nan,nan,nan,nan,nan,nan,nan,nan,63444,0.0
2021-02-18,Montréal,102519,4459,93445,0,0,627055,4.57,64439,579,nan,nan,nan,nan,nan,nan,nan,nan,nan,63860,0.0
2021-02-19,Montréal,102872,4467,94049,0,0,629186,4.05,66907,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,66307,0.0
2021-02-20,Montréal,103206,4474,94530,0,0,630908,5.25,70851,610,nan,nan,nan,nan,nan,nan,nan,nan,nan,70241,0.0
2021-02-21,Montréal,103536,4478,95013,0,0,632633,6.35,73416,615,nan,nan,nan,nan,nan,nan,nan,nan,nan,72801,0.0
2021-02-22,Montréal,103952,4483,95442,0,0,633914,7.25,75377,623,nan,nan,nan,nan,nan,nan,nan,nan,nan,74754,0.0
2021-02-23,Montréal,104312,4487,95888,0,0,635354,4.54,77596,645,nan,nan,nan,nan,nan,nan,nan,nan,nan,76951,0.0
2021-02-24,Montréal,104722,4489,96196,0,0,637512,4.63,79229,666,nan,nan,nan,nan,nan,nan,nan,nan,nan,78563,0.0
2021-02-25,Montréal,105106,4495,96543,0,0,639426,4.86,81155,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,80475,0.0
2021-02-26,Montréal,105520,4499,97014,0,0,641133,5.06,84835,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,84138,0.0
2021-02-27,Montréal,105872,4502,97355,0,0,643097,5.21,89525,715,nan,nan,nan,nan,nan,nan,nan,nan,nan,88810,0.0
2021-02-28,Montréal,106189,4506,97766,0,0,644551,5.35,93050,733,nan,nan,nan,nan,nan,nan,nan,nan,nan,92317,0.0
2021-03-01,Montréal,106492,4507,98170,0,0,645806,5.42,95350,738,nan,nan,nan,nan,nan,nan,nan,nan,nan,94612,0.0
2021-03-02,Montréal,106748,4510,98573,0,0,647155,4.14,106394,754,nan,nan,nan,nan,nan,nan,nan,nan,nan,105640,0.0
2021-03-03,Montréal,107086,4519,98908,0,0,649014,5.19,117353,779,nan,85.0,84.0,0.0,0.0,nan,nan,nan,nan,116574,0.0
2021-03-04,Montréal,107405,4529,99202,0,0,650589,4.61,128406,796,nan,85.0,84.0,0.0,0.0,nan,nan,nan,nan,127610,0.0
2021-03-05,Montréal,107750,4532,99640,0,0,652170,4.66,139827,810,nan,118.0,116.0,0.0,0.0,nan,nan,nan,nan,139017,0.0
2021-03-06,Montréal,108088,4536,100021,0,0,653714,4.59,150541,830,nan,118.0,116.0,0.0,0.0,nan,nan,nan,nan,149711,0.0
2021-03-07,Montréal,108417,4542,100428,0,0,655438,5.47,159621,840,nan,118.0,116.0,0.0,0.0,nan,nan,nan,nan,158781,0.0
2021-03-08,Montréal,108693,4546,100770,0,0,656574,5.57,168391,844,nan,172.0,170.0,0.0,0.0,nan,nan,nan,nan,167547,0.0
2021-03-09,Montréal,108984,4550,101156,0,0,657889,5.21,178446,1178,nan,172.0,170.0,0.0,0.0,nan,nan,nan,nan,177268,0.0
2021-03-10,Montréal,109352,4553,101392,0,0,659661,4.38,189136,1656,nan,193.0,190.0,0.0,1.0,nan,nan,nan,nan,187480,0.0
2021-03-11,Montréal,109693,4558,101642,0,0,661431,4.41,198235,2090,nan,195.0,192.0,0.0,1.0,nan,nan,nan,nan,196145,0.0
2021-03-12,Montréal,110053,4558,102028,0,0,663373,5.03,208103,2288,nan,197.0,193.0,1.0,1.0,nan,nan,nan,nan,205815,0.0
2021-03-13,Montréal,110407,4561,102363,0,0,665151,4.9,219036,2448,nan,197.0,193.0,1.0,1.0,nan,nan,nan,nan,216587,1.0
2021-03-14,Montréal,110703,4564,102731,0,0,666645,4.48,228688,2458,nan,197.0,193.0,1.0,1.0,nan,nan,nan,nan,226229,1.0
2021-03-15,Montréal,110950,4570,103068,0,0,667983,5.49,238260,2466,nan,197.0,193.0,1.0,1.0,nan,nan,nan,nan,235793,1.0
2021-03-16,Montréal,111195,4576,103411,0,0,669716,4.08,248128,2481,nan,315.0,311.0,1.0,1.0,nan,nan,nan,nan,245646,1.0
2021-03-17,Montréal,111511,4581,103669,0,0,672397,4.55,257827,2498,nan,327.0,323.0,1.0,1.0,nan,nan,nan,nan,255328,1.0
2021-03-18,Montréal,111829,4584,103945,0,0,674587,4.41,265193,2515,nan,327.0,323.0,1.0,1.0,nan,nan,nan,nan,262677,1.0
2021-03-19,Montréal,112146,4589,104288,0,0,676751,4.0,272079,2547,nan,327.0,323.0,1.0,1.0,nan,nan,nan,nan,269531,1.0
2021-03-20,Montréal,112443,4589,104642,0,0,679127,3.24,278659,2558,nan,328.0,324.0,1.0,1.0,nan,nan,nan,nan,276100,1.0
2021-03-21,Montréal,112707,4591,104952,0,0,680861,4.07,283195,2561,nan,328.0,324.0,1.0,1.0,nan,nan,nan,nan,280633,1.0
2021-03-22,Montréal,113027,4597,105296,0,0,682256,4.51,287300,2570,nan,328.0,324.0,1.0,1.0,nan,nan,nan,nan,284729,1.0
